reviews,reviewers,date_reviews,rating,course_id
This course is very useful as it deeply gives us knowledge of how to work on financial markets and gives all the basics and important knowledge of financial markets. Proffessor makes us understand in pure way.,By Rumeet L,"Sep 15, 2020",5,financial-markets-global
"A very insightful and inspiring course! It altered my view of the importance of finance in society, and instilled in me an appreciation for and fascination with its intricacies and psychological underpinnings. ",By Andrew R,"Sep 06, 2020",5,financial-markets-global
"Excellent Beginner level course. I learned why things are the way they are in Finance. Good to know the history of things as well. This course does not reach how to buy stocks, bonds, or any other instruments.",By Manjali H,"Aug 11, 2020",5,financial-markets-global
This course provides in-depth knowledge about Financial Markets and lays a strong foundation to capitalize on key principles.It surely lays a great knowledge base which can help to attain zenith in this genre.,By GEETIKA S,"Aug 07, 2020",5,financial-markets-global
"Wonderful course for an entry-level individual who wants to approach for the first time the financial markets, expecially becausa it give you the olistic optic that it is required to understand the markets as a whole.",By Alessio P,"Apr 14, 2018",5,financial-markets-global
"This is very much a historical and just holistic view of financial markets, there is no insight on how trading works selling and buying stocks, etc. If you just want to learn about the market go-ahead if don't do it. ",By Alessandro A,"May 04, 2020",5,financial-markets-global
One of the best MOOCs on the internet. Course is taught by a Nobel Prize Winner and really feels like a true college class. A great intro for anyone attempting to teach themselves about the business world in general. ,By Christian C,"Oct 04, 2017",5,financial-markets-global
"Thank you, the Yale course was a wonderful journey through the world of financial markets. Also Robert J. Shiller (Nobel Prize) is an excellent teacher. I'm already analyzing which one will be next! Congratulations!",By Benjamin d J A D,"Aug 17, 2020",5,financial-markets-global
Very well designed course with exemplary delivery by Pro. Shiller. His emphasis on democratization of Finance is a novel attempt. Retail & ordinary investors will benefit having basic knowledge of finance.Thank you.,By Naresh V,"May 16, 2020",5,financial-markets-global
"Great course, great professor, great insights, a must for any financially active (or inactive) person to understand the history of financial instruments and the logic (and psychology?) behind them.Highly recommended",By Itsik S,"Dec 29, 2019",5,financial-markets-global
By far the best lecture class i have attended online and with much attention. The learning of financial markets can be this interesting is giving me further satisfaction that i'm a part of this course. Great course.,By Benoy M,"Oct 01, 2018",5,financial-markets-global
"It has really been a very interesting course. I have learned very useful topics, and the master classes have been accompanied by many examples, accompanied by the Professor's great experience. It has been exciting.",By Juan A M B,"Mar 31, 2020",5,financial-markets-global
This is the second time I took this course and as always it's been such an intellectual and even emotional pleasure to listen to prof. Schiller lectures! Thank you for such a wonderful knowledge sharing experience!,By Iulia A P,"Dec 28, 2017",5,financial-markets-global
Great enjoyed taking this course. Dr. Shiller's lectures and discussions really helped to understand the concepts that the course aims to teach. I look forward to learning more in the areas covered for the future.,By Brendan O,"Aug 06, 2020",5,financial-markets-global
This was an amazing course with a plethora of diverse areas. This course has truly helped me in getting a better picture of the financial world and how things work there. It was really insightful and engaging too.,By Beohar A S,"Jul 17, 2020",5,financial-markets-global
"The course is very informative, Prof Robert did a fantastic job while creating the study material . This course will provide you with the key knowledge required to help build a career in Finance domain of study.  ",By Salim s,"Jun 16, 2020",5,financial-markets-global
"Amazing course if you have the patience and determination to understand technical financial terms, and engage in several aspects of what constitute a financial markets, then this is your course.  A lot to learn. ",By Edwin B,"May 22, 2020",5,financial-markets-global
"Very timely in this time of recession due to the pandemic. I love the thought that the field is not just about making money but it is about making things happen, and for the collective welfare of the community.",By Garnelo J A C,"Aug 06, 2020",5,financial-markets-global
"Interesting and atractive course, it has a different approach about finance in many aspects such as social impact and how it works in the economy. The lectures from Dr. Shiller are extraodinary and interesting. ",By Salvador I,"Jul 22, 2020",5,financial-markets-global
Mr Shiller's passion to provide fi financial literacy is really inspiring. Not many are great thinkers as well as teachers at the same time. He is rare gem. I felt he was personally teaching me. Great connect.. ,By John G,"Jul 05, 2020",5,financial-markets-global
"Excellent course for anyone who wants to improve knowledge in finance. Most important themes (including new tendencies) are included. Professor Shiller is great in every aspect, making this a smooth experience.",By Daniel O G,"Jun 27, 2020",5,financial-markets-global
"Robert J. Shiller has shown remarkable prescience in this course, he literally successfully called the dot-com bubble. After hours and weeks of reading, I have gained an in-depth knowledge of Financial Markets.",By Biola I O ,"May 16, 2020",5,financial-markets-global
"Excellent course to really understand how financial markets work in our society and its relevant role, and it allows you to know that finance its not only raising money but also making civilization work better.",By Iñaki L,"Apr 23, 2020",5,financial-markets-global
"WITH THIS COURSE, GET TO UNDERSTAND THE GLOBAL ECONOMIC ENVIRONMENT, HOW GLOBAL FUNDING WORKS, AND HOW IMPORTANT THEY ARE TO OUR CURRENT SOCIETY, ENDENDI THE TRUE FORM OF INVESTMENT, AND FIND MY TRUE VOCATION.",By Jose L G C,"Sep 22, 2020",5,financial-markets-global
This course is very useful as it deeply gives us knowledge of how to work on financial markets and gives all the basics and important knowledge of financial markets. Proffessor makes us understand in pure way.,By Rumeet L,"Sep 15, 2020",5,financial-markets-global
"A very insightful and inspiring course! It altered my view of the importance of finance in society, and instilled in me an appreciation for and fascination with its intricacies and psychological underpinnings. ",By Andrew R,"Sep 06, 2020",5,financial-markets-global
"Excellent Beginner level course. I learned why things are the way they are in Finance. Good to know the history of things as well. This course does not reach how to buy stocks, bonds, or any other instruments.",By Manjali H,"Aug 11, 2020",5,financial-markets-global
This course provides in-depth knowledge about Financial Markets and lays a strong foundation to capitalize on key principles.It surely lays a great knowledge base which can help to attain zenith in this genre.,By GEETIKA S,"Aug 07, 2020",5,financial-markets-global
"Wonderful course for an entry-level individual who wants to approach for the first time the financial markets, expecially becausa it give you the olistic optic that it is required to understand the markets as a whole.",By Alessio P,"Apr 14, 2018",5,financial-markets-global
"This is very much a historical and just holistic view of financial markets, there is no insight on how trading works selling and buying stocks, etc. If you just want to learn about the market go-ahead if don't do it. ",By Alessandro A,"May 04, 2020",5,financial-markets-global
One of the best MOOCs on the internet. Course is taught by a Nobel Prize Winner and really feels like a true college class. A great intro for anyone attempting to teach themselves about the business world in general. ,By Christian C,"Oct 04, 2017",5,financial-markets-global
"Thank you, the Yale course was a wonderful journey through the world of financial markets. Also
Robert J. Shiller (Nobel Prize) is an excellent teacher. I'm already analyzing which one will be next! Congratulations!",By Benjamin d J A D,"Aug 17, 2020",5,financial-markets-global
Very well designed course with exemplary delivery by Pro. Shiller. His emphasis on democratization of Finance is a novel attempt. Retail & ordinary investors will benefit having basic knowledge of finance.Thank you.,By Naresh V,"May 16, 2020",5,financial-markets-global
"Great course, great professor, great insights, a must for any financially active (or inactive) person to understand the history of financial instruments and the logic (and psychology?) behind them.Highly recommended",By Itsik S,"Dec 29, 2019",5,financial-markets-global
By far the best lecture class i have attended online and with much attention. The learning of financial markets can be this interesting is giving me further satisfaction that i'm a part of this course. Great course.,By Benoy M,"Oct 01, 2018",5,financial-markets-global
"It has really been a very interesting course. I have learned very useful topics, and the master classes have been accompanied by many examples, accompanied by the Professor's great experience. It has been exciting.",By Juan A M B,"Mar 31, 2020",5,financial-markets-global
This is the second time I took this course and as always it's been such an intellectual and even emotional pleasure to listen to prof. Schiller lectures! Thank you for such a wonderful knowledge sharing experience!,By Iulia A P,"Dec 28, 2017",5,financial-markets-global
Great enjoyed taking this course. Dr. Shiller's lectures and discussions really helped to understand the concepts that the course aims to teach. I look forward to learning more in the areas covered for the future.,By Brendan O,"Aug 06, 2020",5,financial-markets-global
This was an amazing course with a plethora of diverse areas. This course has truly helped me in getting a better picture of the financial world and how things work there. It was really insightful and engaging too.,By Beohar A S,"Jul 17, 2020",5,financial-markets-global
"The course is very informative, Prof Robert did a fantastic job while creating the study material . This course will provide you with the key knowledge required to help build a career in Finance domain of study.  ",By Salim s,"Jun 16, 2020",5,financial-markets-global
"Amazing course if you have the patience and determination to understand technical financial terms, and engage in several aspects of what constitute a financial markets, then this is your course.  A lot to learn. ",By Edwin B,"May 22, 2020",5,financial-markets-global
"Very timely in this time of recession due to the pandemic. I love the thought that the field is not just about making money but it is about making things happen, and for the collective welfare of the community.",By Garnelo J A C,"Aug 06, 2020",5,financial-markets-global
"Interesting and atractive course, it has a different approach about finance in many aspects such as social impact and how it works in the economy. The lectures from Dr. Shiller are extraodinary and interesting. ",By Salvador I,"Jul 22, 2020",5,financial-markets-global
Mr Shiller's passion to provide fi financial literacy is really inspiring. Not many are great thinkers as well as teachers at the same time. He is rare gem. I felt he was personally teaching me. Great connect.. ,By John G,"Jul 05, 2020",5,financial-markets-global
"Excellent course for anyone who wants to improve knowledge in finance. Most important themes (including new tendencies) are included. Professor Shiller is great in every aspect, making this a smooth experience.",By Daniel O G,"Jun 27, 2020",5,financial-markets-global
"Robert J. Shiller has shown remarkable prescience in this course, he literally successfully called the dot-com bubble. After hours and weeks of reading, I have gained an in-depth knowledge of Financial Markets.",By Biola I O ,"May 16, 2020",5,financial-markets-global
"Excellent course to really understand how financial markets work in our society and its relevant role, and it allows you to know that finance its not only raising money but also making civilization work better.",By Iñaki L,"Apr 23, 2020",5,financial-markets-global
"WITH THIS COURSE, GET TO UNDERSTAND THE GLOBAL ECONOMIC ENVIRONMENT, HOW GLOBAL FUNDING WORKS, AND HOW IMPORTANT THEY ARE TO OUR CURRENT SOCIETY, ENDENDI THE TRUE FORM OF INVESTMENT, AND FIND MY TRUE VOCATION.",By Jose L G C,"Sep 22, 2020",5,financial-markets-global
This course is very useful as it deeply gives us knowledge of how to work on financial markets and gives all the basics and important knowledge of financial markets. Proffessor makes us understand in pure way.,By Rumeet L,"Sep 15, 2020",5,financial-markets-global
"A very insightful and inspiring course! It altered my view of the importance of finance in society, and instilled in me an appreciation for and fascination with its intricacies and psychological underpinnings. ",By Andrew R,"Sep 06, 2020",5,financial-markets-global
"Excellent Beginner level course. I learned why things are the way they are in Finance. Good to know the history of things as well. This course does not reach how to buy stocks, bonds, or any other instruments.",By Manjali H,"Aug 11, 2020",5,financial-markets-global
This course provides in-depth knowledge about Financial Markets and lays a strong foundation to capitalize on key principles.It surely lays a great knowledge base which can help to attain zenith in this genre.,By GEETIKA S,"Aug 07, 2020",5,financial-markets-global
"Excellent course with extensive information on various topics on financial markets.  And especially, it is an honor to take it with Professor Shiller, an eminence in knowledge, pedagogy and social sensitivity.",By Kathya V D,"May 17, 2020",5,financial-markets-global
"Highly recommended course for everyone interested in finance. Professor Robert Shiller explain everything clearly and the course is available for everyone, even if you are not really introduced in this world.",By Óscar G V,"May 10, 2020",5,financial-markets-global
"The professor and TA were outstanding, the lectures and explanations were clear, and the assignments were excellent. I'd only desire to see a little more mathematical rigor, but that's probably just my thing.",By Timothy A,"Mar 23, 2020",5,financial-markets-global
I can't define what this course has impact on me but this course changed my view regarding the finance.This course also improve my basics and gave me a lot of knowledge. This is the best course for beginners.,By Ramanand G,"Feb 05, 2020",5,financial-markets-global
I really enjoyed this course. We can learn the comprehensive theories of Finance and various kinds of historical situation and case during the lecture. Thank you for the wonderful opportunity and experience.,By Ken O,"Sep 28, 2019",5,financial-markets-global
"Amazing experience of reviewing Financial Markets with Professor Shiller, a world reference on the subject and a Nobel Prize in Economics. I liked the professor's point of view. Thank you for this experience ",By Pitou E,"Aug 25, 2019",5,financial-markets-global
This course has helped me understand different instruments of Finance and helped me to see finance from a different prospective.  The aspects like behavioral Finance looks so obvious after you know them. :),By Hitesh P,"Jun 06, 2020",5,financial-markets-global
The professor wonderfully simplified the ever complex financial market that is integrated part of today's modern human civilization. If you enjoy a thought provoking lecture series ~ this course is for you. ,By Md S T K,"Apr 28, 2020",5,financial-markets-global
Robert Shiller is just amazing. The way he teaches using real world examples for explaining things makes the lectures way more encouraging and interesting and his knowledge is exceptional to say the least.,By NIPUN G,"Sep 02, 2020",5,financial-markets-global
The course helped me get knowledge of plethora of financial markets that exist. Working in finance industry didn't give me so much opportunity to know what exists in financial industry but this course did. ,By Sudeep M,"Jun 25, 2020",5,financial-markets-global
Exceptional course covering a broad spectrum of topics for anyone interested in learning about Finance. Professor Shiller provides in-depth analysis of certain issues encouraging the learner to think more.,By Suprateem B,"Apr 29, 2020",5,financial-markets-global
"Brilliant content and wonderful teacher, at the highest level ever seen. Not only pleasant but also absolutely inspiring. I could be listening to Robert Shiller for hours. Well, infact, this is what I did¡",By Marta L C,"Jan 03, 2018",5,financial-markets-global
"The course was amazing. To be able to learn from professor Shiller was really valuable and although it will definitely stay with me for a long time, I know for fact that I will come back to it very often.",By Adrian K,"May 20, 2020",5,financial-markets-global
"Amazing! Simply amazing! Professor Shiller's course is really 'human friendly'! Professor Shiller is definitely the right person to lead you into the challenging world of Finance! I am very grateful.",By Alexander M,"Aug 12, 2017",5,financial-markets-global
"What a privilege to do a course of this calibre with the one and only Robert Schiller! Its been truly inspirational and there is lots to follow up on. Well done and many thanks to the entire course team.",By Eben H,"Nov 08, 2019",5,financial-markets-global
I thoroughly enjoyed the course and I will highly recommend it to all of my friends. The course gave me an excellent overview of the financial markets and I learned many details that I never knew before.,By Simeon M,"Mar 26, 2018",5,financial-markets-global
"It was a wonderful course. The professor was really amazing , and the best part of the course was each and every term were  being explained with real life examples which made the course more interesting. ",By Bobby,"Mar 25, 2018",5,financial-markets-global
"This is one of the beat courses I have taken on finance. Being a normal guy who loves to learn more about economics, this course provides with lots of information and real world examples. Damn. Loved it.",By Ashesh s,"Sep 13, 2017",5,financial-markets-global
Very Interesting and educational course. The professor explains himself very neatly. This is a good way to learn about financial markets and the best part of it is: that this will help you in real life.,By M. C D,"Sep 14, 2020",5,financial-markets-global
"It's an amazing course, I strongly recommend it, professor explains every concept clearly, and brings examples from real live to understand the theory of financial markets. He also uses a lot of charts. ",By Emiliano T,"Sep 06, 2020",5,financial-markets-global
Its a fantastic course . Thanks to University and all the faculty members for teaching in a very effective way . I gained a lot of knowledge from this course . Once again i thank to all the Professors .,By Dr S R,"May 26, 2020",5,financial-markets-global
"Fantastic course with comprehensive teachings on basic financial knowledge, emphasizing not only on the money side, but to explain and illustrate the power of finance to create positive social impacts. ",By Christy K ,"Jun 22, 2020",5,financial-markets-global
Professor Robert Shiller is a legend in true sense. I started this course with a mere curiosity about financial markets and now I am even more curious about what's left to know in the field of finance.,By Ateev A S,"Jun 15, 2020",5,financial-markets-global
"Excellent, thorough and practical. The Course was very demanding and challenging., but Professor Shiller and his team made it enjoyable and easy to understand. The course was worth the time and effort.   ",By Austin I O ,"Jun 08, 2020",5,financial-markets-global
"Excellent course with extensive information on various topics on financial markets.  And especially, it is an honor to take it with Professor Shiller, an eminence in knowledge, pedagogy and social sensitivity.",By Kathya V D,"May 17, 2020",5,financial-markets-global
"Highly recommended course for everyone interested in finance. Professor Robert Shiller explain everything clearly and the course is available for everyone, even if you are not really introduced in this world.",By Óscar G V,"May 10, 2020",5,financial-markets-global
"The professor and TA were outstanding, the lectures and explanations were clear, and the assignments were excellent. I'd only desire to see a little more mathematical rigor, but that's probably just my thing.",By Timothy A,"Mar 23, 2020",5,financial-markets-global
I can't define what this course has impact on me but this course changed my view regarding the finance.This course also improve my basics and gave me a lot of knowledge. This is the best course for beginners.,By Ramanand G,"Feb 05, 2020",5,financial-markets-global
I really enjoyed this course. We can learn the comprehensive theories of Finance and various kinds of historical situation and case during the lecture. Thank you for the wonderful opportunity and experience.,By Ken O,"Sep 28, 2019",5,financial-markets-global
"Amazing experience of reviewing Financial Markets with Professor Shiller, a world reference on the subject and a Nobel Prize in Economics. I liked the professor's point of view. Thank you for this experience ",By Pitou E,"Aug 25, 2019",5,financial-markets-global
This course has helped me understand different instruments of Finance and helped me to see finance from a different prospective.  The aspects like behavioral Finance looks so obvious after you know them. :),By Hitesh P,"Jun 06, 2020",5,financial-markets-global
The professor wonderfully simplified the ever complex financial market that is integrated part of today's modern human civilization. If you enjoy a thought provoking lecture series ~ this course is for you. ,By Md S T K,"Apr 28, 2020",5,financial-markets-global
Robert Shiller is just amazing. The way he teaches using real world examples for explaining things makes the lectures way more encouraging and interesting and his knowledge is exceptional to say the least.,By NIPUN G,"Sep 02, 2020",5,financial-markets-global
The course helped me get knowledge of plethora of financial markets that exist. Working in finance industry didn't give me so much opportunity to know what exists in financial industry but this course did. ,By Sudeep M,"Jun 25, 2020",5,financial-markets-global
Exceptional course covering a broad spectrum of topics for anyone interested in learning about Finance. Professor Shiller provides in-depth analysis of certain issues encouraging the learner to think more.,By Suprateem B,"Apr 29, 2020",5,financial-markets-global
"Brilliant content and wonderful teacher, at the highest level ever seen. Not only pleasant but also absolutely inspiring. I could be listening to Robert Shiller for hours. Well, infact, this is what I did¡",By Marta L C,"Jan 03, 2018",5,financial-markets-global
"The course was amazing. To be able to learn from professor Shiller was really valuable and although it will definitely stay with me for a long time, I know for fact that I will come back to it very often.",By Adrian K,"May 20, 2020",5,financial-markets-global
"Amazing! Simply amazing! Professor Shiller's course is really 'human friendly'! Professor Shiller is definitely the right person to lead you into the challenging world of Finance! I am very grateful, ",By Alexander M,"Aug 12, 2017",5,financial-markets-global
"What a privilege to do a course of this calibre with the one and only Robert Schiller! Its been truly inspirational and there is lots to follow up on. Well done and many thanks to the entire course team",By Eben H,"Nov 08, 2019",5,financial-markets-global
I thoroughly enjoyed the course and I will highly recommend it to all of my friends. The course gave me an excellent overview of the financial markets and I learned many details that I never knew before.,By Simeon M,"Mar 26, 2018",5,financial-markets-global
"It was a wonderful course. The professor was really amazing , and the best part of the course was each and every term were  being explained with real life examples which made the course more interesting. ",By Bobby,"Mar 25, 2018",5,financial-markets-global
"This is one of the beat courses I have taken on finance. Being a normal guy who loves to learn more about economics, this course provides with lots of information and real world examples. Damn. Loved it.",By Ashesh s,"Sep 13, 2017",5,financial-markets-global
Very Interesting and educational course. The professor explains himself very neatly. This is a good way to learn about financial markets and the best part of it is: that this will help you in real life.,By M. C D,"Sep 14, 2020",5,financial-markets-global
"It's an amazing course, I strongly recommend it, professor explains every concept clearly, and brings examples from real live to understand the theory of financial markets. He also uses a lot of charts. ",By Emiliano T,"Sep 06, 2020",5,financial-markets-global
Its a fantastic course . Thanks to University and all the faculty members for teaching in a very effective way . I gained a lot of knowledge from this course . Once again i thank to all the Professors .,By Dr S R,"May 26, 2020",5,financial-markets-global
"Fantastic course with comprehensive teachings on basic financial knowledge, emphasizing not only on the money side, but to explain and illustrate the power of finance to create positive social impacts. ",By Christy K ,"Jun 22, 2020",5,financial-markets-global
Professor Robert Shiller is a legend in true sense. I started this course with a mere curiosity about financial markets and now I am even more curious about what's left to know in the field of finance.,By Ateev A S,"Jun 15, 2020",5,financial-markets-global
"Excellent, thorough and practical. The Course was very demanding and challenging., but Professor Shiller and his team made it enjoyable and easy to understand. The course was worth the time and effort.   ",By Austin I O ,"Jun 08, 2020",5,financial-markets-global
"Excellent course with extensive information on various topics on financial markets.  And especially, it is an honor to take it with Professor Shiller, an eminence in knowledge, pedagogy and social sensitivity.",By Kathya V D,"May 17, 2020",5,financial-markets-global
"Highly recommended course for everyone interested in finance. Professor Robert Shiller explain everything clearly and the course is available for everyone, even if you are not really introduced in this world.",By Óscar G V,"May 10, 2020",5,financial-markets-global
"The professor and TA were outstanding, the lectures and explanations were clear, and the assignments were excellent. I'd only desire to see a little more mathematical rigor, but that's probably just my thing.",By Timothy A,"Mar 23, 2020",5,financial-markets-global
I can't define what this course has impact on me but this course changed my view regarding the finance.This course also improve my basics and gave me a lot of knowledge. This is the best course for beginners.,By Ramanand G,"Feb 05, 2020",5,financial-markets-global
I really enjoyed this course. We can learn the comprehensive theories of Finance and various kinds of historical situation and case during the lecture. Thank you for the wonderful opportunity and experience.,By Ken O,"Sep 28, 2019",5,financial-markets-global
"Amazing experience of reviewing Financial Markets with Professor Shiller, a world reference on the subject and a Nobel Prize in Economics. I liked the professor's point of view. Thank you for this experience ",By Pitou E,"Aug 25, 2019",5,financial-markets-global
This course has helped me understand different instruments of Finance and helped me to see finance from a different prospective.  The aspects like behavioral Finance looks so obvious after you know them. :),By Hitesh P,"Jun 06, 2020",5,financial-markets-global
The professor wonderfully simplified the ever complex financial market that is integrated part of today's modern human civilization. If you enjoy a thought provoking lecture series ~ this course is for you. ,By Md S T K,"Apr 28, 2020",5,financial-markets-global
Robert Shiller is just amazing. The way he teaches using real world examples for explaining things makes the lectures way more encouraging and interesting and his knowledge is exceptional to say the least.,By NIPUN G,"Sep 02, 2020",5,financial-markets-global
The course helped me get knowledge of plethora of financial markets that exist. Working in finance industry didn't give me so much opportunity to know what exists in financial industry but this course did. ,By Sudeep M,"Jun 25, 2020",5,financial-markets-global
Exceptional course covering a broad spectrum of topics for anyone interested in learning about Finance. Professor Shiller provides in-depth analysis of certain issues encouraging the learner to think more.,By Suprateem B,"Apr 29, 2020",5,financial-markets-global
"Brilliant content and wonderful teacher, at the highest level ever seen. Not only pleasant but also absolutely inspiring. I could be listening to Robert Shiller for hours. Well, infact, this is what I did¡",By Marta L C,"Jan 03, 2018",5,financial-markets-global
"The course was amazing. To be able to learn from professor Shiller was really valuable and although it will definitely stay with me for a long time, I know for fact that I will come back to it very often.",By Adrian K,"May 20, 2020",5,financial-markets-global
"Amazing! Simply amazing! Professor Shiller's course is really 'human friendly'! Professor Shiller is definitely the right person to lead you into the challenging world of Finance! I am very grateful.",By Alexander M,"Aug 12, 2017",5,financial-markets-global
"What a privilege to do a course of this calibre with the one and only Robert Schiller! Its been truly inspirational and there is lots to follow up on. Well done and many thanks to the entire course team.",By Eben H,"Nov 08, 2019",5,financial-markets-global
I thoroughly enjoyed the course and I will highly recommend it to all of my friends. The course gave me an excellent overview of the financial markets and I learned many details that I never knew before.,By Simeon M,"Mar 26, 2018",5,financial-markets-global
"It was a wonderful course. The professor was really amazing , and the best part of the course was each and every term were  being explained with real life examples which made the course more interesting. ",By Bobby,"Mar 25, 2018",5,financial-markets-global
"This is one of the beat courses I have taken on finance. Being a normal guy who loves to learn more about economics, this course provides with lots of information and real world examples. Damn. Loved it.",By Ashesh s,"Sep 13, 2017",5,financial-markets-global
Very Interesting and educational course. The professor explains himself very neatly. This is a good way to learn about financial markets and the best part of it is: that this will help you in real life.,By M. C D,"Sep 14, 2020",5,financial-markets-global
"It's an amazing course, I strongly recommend it, professor explains every concept clearly, and brings examples from real live to understand the theory of financial markets. He also uses a lot of charts. ",By Emiliano T,"Sep 06, 2020",5,financial-markets-global
Its a fantastic course . Thanks to University and all the faculty members for teaching in a very effective way . I gained a lot of knowledge from this course . Once again i thank to all the Professors .,By Dr S R,"May 26, 2020",5,financial-markets-global
"Fantastic course with comprehensive teachings on basic financial knowledge, emphasizing not only on the money side, but to explain and illustrate the power of finance to create positive social impacts. ",By Christy K ,"Jun 22, 2020",5,financial-markets-global
Professor Robert Shiller is a legend in true sense. I started this course with a mere curiosity about financial markets and now I am even more curious about what's left to know in the field of finance.,By Ateev A S,"Jun 15, 2020",5,financial-markets-global
"Excellent, thorough and practical. The Course was very demanding and challenging., but Professor Shiller and his team made it enjoyable and easy to understand. The course was worth the time and effort.   ",By Austin I O ,"Jun 08, 2020",5,financial-markets-global
Its a very good course for those who are from finance background. Coursera is doing a wonderful job. Professor Shiller is an amazing finance teacher and guide. He has an amazing personality. Thank You.,By Rabijit B,"May 17, 2020",5,financial-markets-global
"Excellent course, I took it in 2015, now I´m on the actualization. Prof. Shiller is really an expert, an his class is really intersting and enjoyable, thank you, very much!!Best regards, Gonzalo Corral",By Gonzalo D,"Sep 21, 2017",5,financial-markets-global
Professor Shiller is not only a brilliant economist but an enigmatic storyteller as well. The pace of the course is good and the examples drawn from the real world makes it easy to connect the dots.,By Shubham N,"Jul 10, 2020",5,financial-markets-global
Very interesting course!Very well organised in terms of lessons and exams and addressing and discussing all main topics in Financial Markets. Moreover great Faculty with great guest speaker as well.,By Alessandro C,"May 15, 2020",5,financial-markets-global
"Prof Shiller opens up a much broader world of finance, other than how to make money, but how to make the world better via incentivizing everyone using finance instruments and financial innovations.",By Luning S,"Aug 17, 2020",5,financial-markets-global
Robert Shiller made learning about Financial Markets very interesting with a dash of humor.  He is insightful about the different topics and gives and explanation to both sides of the coin. Thanks!,By Christopher S,"Jul 03, 2020",5,financial-markets-global
Very complete and very well teached by Dr. Shiller with the main focus on doing whats best for the society and best for our world. I learned alot and I can´t wait to put this new knowledge to work.,By Santiago E,"Jun 10, 2020",5,financial-markets-global
"One of the best courses i have taken on coursera, incorporating Psychology to the traditional finance theory which makes it exciting and  fascinating. Thank your Professor Shiller, you are awesome.",By Sheraz K,"Feb 05, 2019",5,financial-markets-global
Through this course I've learn the basic of financial markets and some behavioral economics; In fact I have a master's on financial markets and this course only improved my skills on this subject!,By Mayara A,"Oct 06, 2020",5,financial-markets-global
What an excellent course.  So much to learn in so little time.  It is of interest to see the Yale University Campus and the Business Students intertwining their responses to questions of interest.,By Karen I,"Jan 14, 2018",5,financial-markets-global
I am very glad that I invested my time in this course. A big thanks to Prof. Shiller for teaching us about finance. This course is very informative and I will recommend this course to my friends.,By Tirth K J,"Aug 10, 2020",5,financial-markets-global
"I am a beginner who wants to start a career in finance, I must say this course has been truly helpful to me in understanding the basics of the financial theories and their real life applications.",By Irene M,"Jul 15, 2020",5,financial-markets-global
"By far the best MOOC I've taken in terms of pacing, content, and presentation. To any university who wants to know how to successfully communicate via online platforms, look no further than this. ",By Reid J,"Mar 05, 2019",5,financial-markets-global
"Excellent and comprehensive course on different financial matters, very engaging presentation by Prof. Shiller and would love to see more extensive courses on each topic that was discussed here.",By Sima S K,"Jul 02, 2020",5,financial-markets-global
Professor Shiller is very well learned and even more articulate in explaining concepts of financial markets. Offering this course for free is portraying his belief in democratization of finance.,By Ashish H S,"Jul 01, 2020",5,financial-markets-global
I found this course very useful and found the professor quite engaging and informative. The course as a whole was very interesting and gave me an insight into the working of the world around us.,By Niranjan O,"Jun 17, 2020",5,financial-markets-global
Robert Shiller is an absolutely amazing professor who explains everything in a relatable manner. Thiss was a beautiful experience and I learnt a lot through the course. Will always cherish this.,By Melisa M,"May 05, 2020",5,financial-markets-global
"Professor Robert J. Shilleris my idol. I have never seen such a wonderful class, and he is so very humorous. For someone new to the financial industry, his course is simple but deep. Full marks.",By PanChao,"Feb 16, 2020",5,financial-markets-global
This is a wonderful course that teaches the core essentials of Financial Markets in an unusual but more realistic style. Two weeks in and I can already discuss concepts with expert-rate traders.  ,By Hauwa Y,"Aug 26, 2019",5,financial-markets-global
I enjoyed the layout and overview of the basics of Financial Markets. I enjoyed listening to the professor during lectures and his Q&A session with students. It made me feel as if I was at Yale.,By John,"Mar 05, 2019",5,financial-markets-global
"Great course for anyone interested in the functions, operation of ways to engage with financial markets.  The lessons are engaging with plenty of real-life stories of how to apply each concept.",By Brian B,"May 09, 2020",5,financial-markets-global
Great course for people that want to understand the financial markets field better.Prof. Shiller is a pleasure to learn from and the materials in the course are well structured and informative. ,By Marin D D,"May 05, 2020",5,financial-markets-global
Its a very good course for those who are from finance background. Coursera is doing a wonderful job. Professor Shiller is an amazing finance teacher and guide. He has an amazing personality. Thank You.,By Rabijit B,"May 17, 2020",5,financial-markets-global
"Excellent course, I took it in 2015, now I´m on the actualization. Prof. Shiller is really an expert, an his class is really intersting and enjoyable, thank you, very much!!Best regards, Gonzalo Corral",By Gonzalo D,"Sep 21, 2017",5,financial-markets-global
Professor Shiller is not only a brilliant economist but an enigmatic storyteller as well. The pace of the course is good and the examples drawn from the real world makes it easy to connect the dots.,By Shubham N,"Jul 10, 2020",5,financial-markets-global
Very interesting course!Very well organised in terms of lessons and exams and addressing and discussing all main topics in Financial Markets. Moreover great Faculty with great guest speaker as well.,By Alessandro C,"May 15, 2020",5,financial-markets-global
"Prof Shiller opens up a much broader world of finance, other than how to make money, but how to make the world better via incentivizing everyone using finance instruments and financial innovations.",By Luning S,"Aug 17, 2020",5,financial-markets-global
Robert Shiller made learning about Financial Markets very interesting with a dash of humor.  He is insightful about the different topics and gives and explanation to both sides of the coin. Thanks!,By Christopher S,"Jul 03, 2020",5,financial-markets-global
